site_number,store_size,market_share,car_traffic,seconds_to_near_highway,dist_nearest_act_site,Final_urbanicity,Pop_Estimate_CrYr,dist_nearest_grocery,Total_merch_revenue_2022,Median_HH_Income_CrYr,closest_tier1_competitor,Fresh_Food_Fast_Program_Indicator,site_number,division_desc,Region_ID,region_desc,Market_ID,site_country_id,site_state_desc,BU_simplified_name,Eastern_Canada_Breakdown
2741437,5600,0.088,363587,25,2.353162086,Suburban,194778.0165283205,0.793322068,3598069.05,95888.04691473619,2.4182469890386113,TRUE,2741437,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2834,US,Texas,TEXAS,Other
2741439,5766,0.16666666666666666,70351,31,12.70554014,Rural,9238.084750256316,0.993441466,3734616.134,51128.595555366126,0.8294460755461579,TRUE,2741439,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2837,US,Texas,TEXAS,Other
2741440,5785,0.041666666666666664,315085,695,3.148525471,Suburban,181134.9962243646,0.097033868,1690770.78,92529.24059932817,1.0543067683859653,TRUE,2741440,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2845,US,Texas,TEXAS,Other
2741442,5556,0.071428571,69096,548,0.89847239,Urban,275624.66512297996,0.588765718,2444444.764,81776.36886461206,1.3593291890685981,TRUE,2741442,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2849,US,Texas,TEXAS,Other
2741443,5556,0.067164179,300925,23,2.769363503,Suburban,238224.25605466196,0.207002125,2599732.061,90556.31399,1.3067999153706693,TRUE,2741443,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2834,US,Texas,TEXAS,Other
2741444,2286,0.073684211,414272,156,1.890381298,Urban,199237.09128336163,0.78803773,1076420.045,100416.81715672827,0.5242710412412719,TRUE,2741444,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2821,US,Texas,TEXAS,Other
2741461,5556,0.097222222,137017,318,3.023102789,Suburban,115616.32768076856,0.196657706,2203781.722,114006.14393936642,1.178554208022995,TRUE,2741461,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2839,US,Texas,TEXAS,Other
2741462,5556,0.090909091,1043432,50,0.534298191,Suburban,138778.80909328978,0.801304869,2496374.623,95808.38386721285,0.6714337947499895,TRUE,2741462,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2839,US,Texas,TEXAS,Other
2741464,4683,0.032258065,41732,171,3.249516136,Urban,250349.03768437475,0.401208758,1531641.482,77417.99078827615,0.085783808,TRUE,2741464,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2845,US,Texas,TEXAS,Other
2741469,5556,0.075471698,33871,307,1.980813086,Suburban,196688.54193909102,0.227890595,2566261.419,96821.92912,0.8121997505692747,TRUE,2741469,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2834,US,Texas,TEXAS,Other
2741471,5822,0.14285714285714285,257940,0,3.509886675,Suburban,32533.97924105723,2.335482017,5525584.184,59936.46168199233,2.3729942580885286,TRUE,2741471,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2836,US,Texas,TEXAS,Other
2741472,4923,0.084337349,229985,310,2.89134569,Urban,162893.68625234088,1.524104419,1893010.14,85401.12481063888,2.1076238797266487,TRUE,2741472,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2848,US,Texas,TEXAS,Other
2741477,4683,0.038461538461538464,37158,134,1.882966833,Urban,141259.69567110125,1.988960708,2714158.358,57783.709794542185,1.2378993303987436,TRUE,2741477,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2841,US,Texas,TEXAS,Other
2741478,4683,0.068965517,15837,372,3.509886675,Suburban,26505.234285603117,2.879658844,1759216.529,67250.39966,1.0076334366264494,TRUE,2741478,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2836,US,Texas,TEXAS,Other
2741479,4683,0.057142857,20830,224,1.750883626,Urban,214243.4031260238,1.429144626,2184806.905,76714.82550290023,0.916571885,TRUE,2741479,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2834,US,Texas,TEXAS,Other
2741481,4683,0.048387097,20695,259,3.988557034,Suburban,100215.93126427718,0.398837104,2077039.336,123595.34206225682,0.6448912950209578,TRUE,2741481,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2849,US,Texas,TEXAS,Other
2741482,4683,0.038961039,42163,193,1.363447429,Urban,176367.43447178096,1.047015835,1585793.409,89601.12939322897,0.950608707,TRUE,2741482,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2842,US,Texas,TEXAS,Other
2741484,4683,0.082191781,134732,8,2.532099948,Suburban,82094.03210539106,2.222010209,3821883.542,63599.866629708406,1.8832046401365967,TRUE,2741484,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2839,US,Texas,TEXAS,Other
2741485,4683,0.1111111111111111,492769,88,0.981662169,Suburban,90524.05384491636,0.926773942,2467680.102,59540.19301566057,1.1679709269725636,TRUE,2741485,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2836,US,Texas,TEXAS,Other
2741486,4683,0.072164948,151917,23,2.353162086,Rural,145582.4164797761,0.600952796,1913319.258,94155.14609052584,1.8709732586414458,TRUE,2741486,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2832,US,Texas,TEXAS,Other
2741487,4683,0.050505050505050504,17912,399,2.132518084,Suburban,179357.66586376732,1.857574077,2118687.972,100459.97406975854,0.8771054631885321,TRUE,2741487,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2844,US,Texas,TEXAS,Other
2741488,4683,0.04950495,339565,153,2.276214844,Urban,100842.27719182703,0.34459101,2187464.925,62403.922812957055,0.6167384115183725,TRUE,2741488,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2835,US,Texas,TEXAS,Other
2741490,4683,0.070707071,160680,296,1.655244744,Urban,283735.48791672045,1.0749141,1992976.43,81126.33522,1.126931375629572,TRUE,2741490,2800 - Texas Division,2840,2840 - TX Region - Tonjalia Green,2849,US,Texas,TEXAS,Other
2741494,4683,0.095890411,119158,1,2.633576059,Rural,80210.64419737896,2.155852411,1959307.241,57542.48328,0.40602284477217315,TRUE,2741494,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2837,US,Texas,TEXAS,Other
2741495,4683,0.052083333333333336,606359,19,2.924657619,Suburban,106835.15021378516,0.193162143,3449659.627,75146.26887861625,0.4716029750171012,TRUE,2741495,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2835,US,Texas,TEXAS,Other
2741496,5822,0.066666667,131680,15,11.03466171,Rural,9832.118975,8.416665436,1858543.125,61757.75135299813,7.745227900126491,TRUE,2741496,2800 - Texas Division,2830,2830 - TX Region - Charles  Braxton,2832,US,Texas,TEXAS,Other
2741498,5590,0.3333333333333333,33185,4898,22.22954627,Rural,57.80453256154501,22.14787186,2518324.234,67916.66666666667,0.5988084996130236,TRUE,2741498,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2873,US,Texas,TEXAS,Other
2741499,5650,0.13043478260869565,54694,1,1.722051555,Suburban,22245.92205239154,2.485372358,3393121.07,52239.602433514585,12.401504836396947,TRUE,2741499,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2871,US,Texas,TEXAS,Other
2741501,3611,0.087378641,334479,23,2.398204183,Urban,108749.30772856913,1.661608719,2554180.728,41435.202552220406,2.402432027161861,TRUE,2741501,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2873,US,Texas,TEXAS,Other
2741502,5650,0.086956522,381167,7,2.27575324,Suburban,44696.169759697594,2.370852029,3308316.494,56752.56802553811,2.2973335559250034,TRUE,2741502,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2873,US,Texas,TEXAS,Other
2741504,1600,0.25,74434,39,9.096957858,Suburban,9385.786230472095,0.075335695,1417213.817,34762.34768,9.115034963376495,TRUE,2741504,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2878,US,Texas,TEXAS,Other
2741505,1600,0.092592593,518877,4,0.760149264,Urban,170609.65787473536,2.271786903,1466604.838,63965.91642729376,2.9875388987776352,TRUE,2741505,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2872,US,Texas,TEXAS,Other
2741507,1650,0.050632911,335027,17,2.014670317,Urban,151058.1693609695,2.188791669,944703.718,39290.49463921209,4.098139767014587,TRUE,2741507,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2878,US,Texas,TEXAS,Other
2741508,2750,0.090163934,597734,0,0.760149264,Urban,187060.0257722759,1.527052576,1620698.801,63765.50845023489,2.2465756094745495,TRUE,2741508,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2874,US,Texas,TEXAS,Other
2741512,2800,0.022222222222222223,514855,153,3.074694736,Urban,150960.70075493064,0.176658621,1448062.201,35182.07994779625,12.401504836396947,TRUE,2741512,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2879,US,Texas,TEXAS,Other
2741514,2400,0.066666667,516119,115,0.840682986,Suburban,119632.31352565315,0.729785928,1330332.475,39277.12279528788,12.401504836396947,TRUE,2741514,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2879,US,Texas,TEXAS,Other
2741515,2700,0.076923077,80860,55,9.384504447,Suburban,6665.5257824333985,0.301497893,1391209.474,33251.96713792931,12.401504836396947,TRUE,2741515,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2876,US,Texas,TEXAS,Other
2741517,2292,0.047619047619047616,149255,386,8.782958062,Suburban,35855.84740134464,7.119952946,1403405.859,54501.648382176994,12.401504836396947,FALSE,2741517,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2879,US,Texas,TEXAS,Other
2741518,2627,0.051724138,266748,962,2.549253068,Urban,188342.73965704214,0.788522359,1689212.74,54471.93746806722,12.401504836396947,TRUE,2741518,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741519,3000,0.038888889,454405,211,1.781937239,Urban,270778.3811832263,1.110817836,2096869.628,47889.26926294827,12.401504836396947,TRUE,2741519,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741520,1856,0.041916167664670656,347444,133,2.096105818,Urban,190707.78509247588,1.675699486,1299988.268,41789.83431713254,12.401504836396947,TRUE,2741520,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741522,2442,0.05511811,236549,436,2.066269292,Suburban,182777.33362948833,1.882313404,1489605.609,47133.96271254444,12.401504836396947,TRUE,2741522,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741523,1620,0.039473684210526314,491879,34,1.847846922,Suburban,191376.5048891997,0.252263934,2045453.055,43163.369858188715,12.401504836396947,TRUE,2741523,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741526,1573,0.043956044,850082,132,1.781937239,Urban,240088.48806648122,1.566783877,910782.9023,45184.144648663154,12.401504836396947,TRUE,2741526,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741527,3500,0.090909091,51747,21,9.384565365,Suburban,4204.354552000695,9.685054837,2427640.306,44749.85417575493,12.401504836396947,FALSE,2741527,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2876,US,Texas,TEXAS,Other
2741528,1573,0.034482758620689655,379461,0,2.489365273,Urban,80831.12115470534,1.200278879,1544715.367,38115.22513885782,12.401504836396947,TRUE,2741528,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2879,US,Texas,TEXAS,Other
2741531,6566,0.3404255319148936,245301,237,1.399073354,Urban,173477.98842841847,0.589349929,3235709.544,58321.47827765926,12.401504836396947,TRUE,2741531,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1834,US,Texas,ROCKY MOUNTAINS,Other
2741536,3375,0.071428571,497097,6,5.254345691,Suburban,123229.13752242758,0.14956257,2084817.655,38282.27935000224,12.401504836396947,TRUE,2741536,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2879,US,Texas,TEXAS,Other
2741540,2990,0.1111111111111111,85158,5,38.45274167,Suburban,13427.70660179545,0.204614422,1300641.111,37438.98500466877,12.401504836396947,TRUE,2741540,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2878,US,Texas,TEXAS,Other
2741541,3108,0.046783626,505038,100,1.847846922,Urban,214862.71155093252,0.725025136,1636287.495,46520.04164594987,12.401504836396947,TRUE,2741541,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741542,3431,0.029411764705882353,257037,239,2.062840178,Suburban,226789.71967270083,1.54841639,1772369.779,50548.87058295971,12.401504836396947,TRUE,2741542,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2877,US,Texas,TEXAS,Other
2741544,10125,0.4,90184,5,3.007571858,Rural,2504.5973836700346,2.996174863,3387637.938,46511.161538287444,3.141652547093285,TRUE,2741544,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2873,US,Texas,TEXAS,Other
2741545,6132,0.2857142857142857,25200,692,3.990041618,Rural,7315.459072779452,4.529448126,1573228.166,56902.02951291006,3.5778550186775058,TRUE,2741545,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2871,US,Texas,TEXAS,Other
2741546,4683,0.2222222222222222,63141,761,0.890583589,Rural,8564.971625346676,1.0156718,3036398.947,52912.79285548965,3.4474929478077114,TRUE,2741546,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2821,US,Texas,TEXAS,Other
2741547,5889,0.14285714285714285,161631,4,13.27990589,Rural,14751.451137390037,0.2215699,3651121.069,68444.93731,0.443695315,TRUE,2741547,2800 - Texas Division,2870,2870 - TX Region - Ben Wilson,2872,US,Texas,TEXAS,Other
2741549,4683,0.1346153846153846,136017,756,3.597614252,Suburban,68899.71415201716,1.047698096,2870038.483,41662.03764991251,4.445373360742394,TRUE,2741549,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2828,US,Texas,TEXAS,Other
2741550,4683,0.086538462,177715,11,1.889819768,Suburban,228140.36095344732,0.212794655,2545886.463,100193.33980451892,2.4483761832891053,TRUE,2741550,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2823,US,Texas,TEXAS,Other
2741551,4835,0.062015504,166516,120,2.35089233,Suburban,244866.23183877257,4.234401576,1843926.155,66393.03431524774,2.3681918360386027,TRUE,2741551,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2827,US,Texas,TEXAS,Other
2741552,5553,0.055555556,298612,0,4.273934503,Rural,97613.71009515152,5.279524054,2746728.32,61223.08696483793,4.017421119931352,TRUE,2741552,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2823,US,Texas,TEXAS,Other
2741553,4683,0.076923077,140910,2,20.73780856,Rural,9339.015133807958,0.455266501,3389599.303,52668.96727172819,1.160070122930361,TRUE,2741553,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2826,US,Texas,TEXAS,Other
2741554,4683,0.055555556,109411,210,3.942514029,Urban,199959.10660040122,1.825342785,1738152.822,88278.11206704659,1.1260517660797886,TRUE,2741554,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2827,US,Texas,TEXAS,Other
2741557,4683,0.026666667,261456,3,1.224984737,Suburban,156403.52463078775,0.176385041,2045447.144,53502.87567267232,1.0862120453013837,FALSE,2741557,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2826,US,Texas,TEXAS,Other
2741559,4683,0.076923077,223821,37,20.73786856,Rural,8840.076944846687,0.348040002,3364737.519,63648.37905358181,0.6830434585719578,TRUE,2741559,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2826,US,Texas,TEXAS,Other
2741564,4683,0.095238095,538817,2,0.402701344,Rural,83036.43550954697,1.357598417,2177218.581,35525.74753903477,0.46671539466268713,TRUE,2741564,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2828,US,Texas,TEXAS,Other
2741565,7707,0.063492063,824502,2,1.033717739,Urban,353205.28912381665,2.383190399,3305927.575,106265.92241732375,1.5649494947073461,TRUE,2741565,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2815,US,Texas,TEXAS,Other
2741566,7707,1,2548,1440,47.84837011,Rural,44.32689070240801,10.06842171,3666357.311,56317.76108237011,null,TRUE,2741566,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2828,US,Texas,TEXAS,Other
2741567,4853,0.081818182,434797,9,1.922960473,Urban,315773.59424911963,1.115999434,2072066.1,117495.64854095243,0.21284054611020536,TRUE,2741567,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2815,US,Texas,TEXAS,Other
2741568,4816,0.05785124,731974,60,1.922960473,Urban,328931.9006508412,0.632781435,1859802.405,113545.28885444193,1.1536971679050578,TRUE,2741568,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2815,US,Texas,TEXAS,Other
2741569,4683,0.026315789,266896,184,1.224984737,Urban,153329.5704995949,0.673378373,1986556.048,53491.40227605072,0.9415650565383561,FALSE,2741569,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2826,US,Texas,TEXAS,Other
2741570,4853,0.099009901,733540,3,2.241752609,Suburban,205989.90259553096,1.101664808,3901652.102,72117.66872792396,1.995114366888439,TRUE,2741570,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2823,US,Texas,TEXAS,Other
2741572,4683,0.14285714285714285,265186,21,2.223013295,Rural,77378.46005388723,0.335954107,2380255.458,97099.02726399989,1.667184353669835,TRUE,2741572,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2818,US,Texas,TEXAS,Other
2741577,4683,0.079207921,642734,50,0.508270195,Urban,274088.6387797283,1.656849435,2800658.003,106955.36387395616,0.6985707621419984,TRUE,2741577,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2815,US,Texas,TEXAS,Other
2741578,4683,0.072727273,62109,380,3.232310091,Suburban,62791.804705237824,2.378119751,2100253.921,54472.812874881245,3.4763945207260933,TRUE,2741578,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2826,US,Texas,TEXAS,Other
2741580,4853,0.1095890410958904,221802,2,2.851869686,Urban,196882.9636,2.092840407,1610684.674,121762.79844492453,6.574953643375256,TRUE,2741580,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2815,US,Texas,TEXAS,Other
2741583,4853,0.083333333,24764,492,1.412766339,Urban,210988.02319781785,1.0409602,2063666.769,118618.69755716312,4.013112533306903,TRUE,2741583,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2816,US,Texas,TEXAS,Other
2741585,4650,0.060240963855421686,71066,208,3.243911223,Urban,291448.31535322167,0.833089073,2689378.897,114746.50286660178,2.3984455082083547,TRUE,2741585,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2816,US,Texas,TEXAS,Other
2741587,4683,0.11764705882352941,53258,374,2.990634366,Suburban,110075.27098069456,1.014455322,4936467.703,96860.43925340459,0.5877660610770402,TRUE,2741587,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2822,US,Texas,TEXAS,Other
2741588,6369,0.10344827586206896,193829,61,5.715096833,Rural,54676.96318058624,5.440345176,3581289.359,99085.15900580032,1.463719249040907,TRUE,2741588,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2822,US,Texas,TEXAS,Other
2741592,6300,0.024,465327,112,2.012732616,Urban,235562.98711058006,1.481927171,2054522.54,59952.77108735313,1.2240415958812503,TRUE,2741592,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2814,US,Texas,TEXAS,Other
2741593,4683,0.061946902654867256,184803,108,1.133113066,Urban,306218.0889335473,1.524130795,3193525.145,67763.37972047697,1.7685398291683476,TRUE,2741593,2800 - Texas Division,2810,2810 - TX Region - Craig Stricker,2811,US,Texas,TEXAS,Other
2741595,6566,0.1,239199,18,6.755374306,Rural,18004.606491159993,5.944777946,3613579.706,74551.14407526568,4.457094236065432,TRUE,2741595,2800 - Texas Division,2820,2820 - TX Region - Karen Santiago,2822,US,Texas,TEXAS,Other
